

wavelength(nm), Y
1311.08, 0.94128
1311.06, 0.94136
1311.04, 0.941434
1311.02, 0.941502
1311, 0.941565
1310.97, 0.941621
1310.95, 0.941672
1310.93, 0.941717
1310.91, 0.941756
1310.89, 0.941789
1310.87, 0.941817
1310.85, 0.941838
1310.83, 0.941853
1310.81, 0.941862
1310.79, 0.941865
1310.77, 0.941862
1310.75, 0.941852
1310.72, 0.941837
1310.7, 0.941815
1310.68, 0.941786
1310.66, 0.941734
1310.64, 0.941662
1310.62, 0.941582
1310.6, 0.941496
1310.58, 0.941402
1310.56, 0.941302
1310.54, 0.941195
1310.52, 0.941081
1310.5, 0.940962
1310.47, 0.940837
1310.45, 0.940707
1310.43, 0.940571
1310.41, 0.94043
1310.39, 0.940284
1310.37, 0.940134
1310.35, 0.939979
1310.33, 0.939819
1310.31, 0.939654
1310.29, 0.939484
1310.27, 0.93931
1310.25, 0.93913
1310.22, 0.938945
1310.2, 0.938755
1310.18, 0.938559
1310.16, 0.938358
1310.14, 0.93815
1310.12, 0.937937
1310.1, 0.937718
1310.08, 0.937493
1310.06, 0.937262
1310.04, 0.937025
1310.02, 0.936781
1310, 0.936532
1309.97, 0.936276
1309.95, 0.936015
1309.93, 0.935747
1309.91, 0.935473
1309.89, 0.935193
1309.87, 0.934907
1309.85, 0.934615
1309.83, 0.934317
1309.81, 0.934012
1309.79, 0.933701
1309.77, 0.933384
1309.75, 0.933061
1309.72, 0.93273
1309.7, 0.932394
1309.68, 0.93205
1309.66, 0.9317
1309.64, 0.931344
1309.62, 0.93098
1309.6, 0.93061
1309.58, 0.930234
1309.56, 0.929851
1309.54, 0.929462
1309.52, 0.929066
1309.5, 0.928665
1309.47, 0.928258
1309.45, 0.927845
1309.43, 0.927427
1309.41, 0.927004
1309.39, 0.926575
1309.37, 0.926142
1309.35, 0.925704
1309.33, 0.925262
1309.31, 0.924815
1309.29, 0.924363
1309.27, 0.923908
1309.25, 0.923448
1309.22, 0.922984
1309.2, 0.922516
1309.18, 0.922043
1309.16, 0.921567
1309.14, 0.921086
1309.12, 0.9206
1309.1, 0.92011
1309.08, 0.919616
1309.06, 0.919117
1309.04, 0.918613
1309.02, 0.918105
1309, 0.917591
1308.98, 0.917073
1308.95, 0.916549
1308.93, 0.91602
1308.91, 0.915486
1308.89, 0.914946
1308.87, 0.914401
1308.85, 0.91385
1308.83, 0.913294
1308.81, 0.912731
1308.79, 0.912163
1308.77, 0.911588
1308.75, 0.911008
1308.73, 0.910422
1308.7, 0.909829
1308.68, 0.90923
1308.66, 0.908626
1308.64, 0.908015
1308.62, 0.907398
1308.6, 0.906775
1308.58, 0.906146
1308.56, 0.905512
1308.54, 0.904872
1308.52, 0.904226
1308.5, 0.903575
1308.48, 0.902919
1308.46, 0.902257
1308.43, 0.901591
1308.41, 0.90092
1308.39, 0.900244
1308.37, 0.899563
1308.35, 0.898878
1308.33, 0.898189
1308.31, 0.897496
1308.29, 0.896798
1308.27, 0.896096
1308.25, 0.895391
1308.23, 0.894681
1308.21, 0.893968
1308.19, 0.89325
1308.16, 0.892529
1308.14, 0.891804
1308.12, 0.891074
1308.1, 0.890341
1308.08, 0.889604
1308.06, 0.888864
1308.04, 0.888121
1308.02, 0.887374
1308, 0.886623
1307.98, 0.885867
1307.96, 0.885107
1307.94, 0.884343
1307.92, 0.883574
1307.89, 0.8828
1307.87, 0.882021
1307.85, 0.881238
1307.83, 0.880449
1307.81, 0.879655
1307.79, 0.878866
1307.77, 0.878077
1307.75, 0.877282
1307.73, 0.876481
1307.71, 0.875674
1307.69, 0.874861
1307.67, 0.874042
1307.65, 0.873217
1307.62, 0.872386
1307.6, 0.871549
1307.58, 0.870706
1307.56, 0.869857
1307.54, 0.869002
1307.52, 0.868141
1307.5, 0.867275
1307.48, 0.866403
1307.46, 0.865526
1307.44, 0.864643
1307.42, 0.863755
1307.4, 0.862863
1307.38, 0.861965
1307.35, 0.861062
1307.33, 0.860155
1307.31, 0.859242
1307.29, 0.858326
1307.27, 0.857404
1307.25, 0.856478
1307.23, 0.855548
1307.21, 0.854613
1307.19, 0.853674
1307.17, 0.852731
1307.15, 0.851784
1307.13, 0.850832
1307.11, 0.849876
1307.08, 0.848916
1307.06, 0.847952
1307.04, 0.846984
1307.02, 0.846012
1307, 0.845035
1306.98, 0.844054
1306.96, 0.843069
1306.94, 0.842079
1306.92, 0.841084
1306.9, 0.840085
1306.88, 0.839082
1306.86, 0.838073
1306.84, 0.83706
1306.82, 0.836042
1306.79, 0.835019
1306.77, 0.833991
1306.75, 0.832958
1306.73, 0.831919
1306.71, 0.830876
1306.69, 0.829827
1306.67, 0.828773
1306.65, 0.827714
1306.63, 0.826649
1306.61, 0.825579
1306.59, 0.824503
1306.57, 0.823423
1306.55, 0.822336
1306.53, 0.821245
1306.5, 0.820148
1306.48, 0.819045
1306.46, 0.817937
1306.44, 0.816824
1306.42, 0.815706
1306.4, 0.814583
1306.38, 0.813454
1306.36, 0.812321
1306.34, 0.811182
1306.32, 0.810039
1306.3, 0.808891
1306.28, 0.807739
1306.26, 0.806582
1306.24, 0.805421
1306.21, 0.804255
1306.19, 0.803085
1306.17, 0.801911
1306.15, 0.800732
1306.13, 0.799549
1306.11, 0.798363
1306.09, 0.797171
1306.07, 0.795976
1306.05, 0.794776
1306.03, 0.793572
1306.01, 0.792364
1305.99, 0.791151
1305.97, 0.789933
1305.95, 0.788711
1305.92, 0.787484
1305.9, 0.786252
1305.88, 0.785016
1305.86, 0.783775
1305.84, 0.782528
1305.82, 0.781278
1305.8, 0.780022
1305.78, 0.778761
1305.76, 0.777496
1305.74, 0.776226
1305.72, 0.774951
1305.7, 0.773672
1305.68, 0.772388
1305.66, 0.771099
1305.63, 0.769807
1305.61, 0.76851
1305.59, 0.767208
1305.57, 0.765903
1305.55, 0.764594
1305.53, 0.76328
1305.51, 0.761963
1305.49, 0.760641
1305.47, 0.759316
1305.45, 0.757987
1305.43, 0.756654
1305.41, 0.755318
1305.39, 0.753977
1305.37, 0.752633
1305.35, 0.751285
1305.32, 0.749932
1305.3, 0.748576
1305.28, 0.747216
1305.26, 0.745851
1305.24, 0.744482
1305.22, 0.743108
1305.2, 0.741714
1305.18, 0.740294
1305.16, 0.73887
1305.14, 0.73744
1305.12, 0.736007
1305.1, 0.734568
1305.08, 0.733125
1305.06, 0.731677
1305.03, 0.730225
1305.01, 0.728768
1304.99, 0.727307
1304.97, 0.725841
1304.95, 0.72437
1304.93, 0.722895
1304.91, 0.721415
1304.89, 0.719931
1304.87, 0.718443
1304.85, 0.71695
1304.83, 0.715453
1304.81, 0.713952
1304.79, 0.712446
1304.77, 0.710936
1304.75, 0.709422
1304.72, 0.707904
1304.7, 0.706381
1304.68, 0.704855
1304.66, 0.703324
1304.64, 0.701789
1304.62, 0.700251
1304.6, 0.698708
1304.58, 0.697162
1304.56, 0.695611
1304.54, 0.694057
1304.52, 0.692499
1304.5, 0.690937
1304.48, 0.689371
1304.46, 0.687801
1304.44, 0.686228
1304.41, 0.684651
1304.39, 0.68307
1304.37, 0.681485
1304.35, 0.679897
1304.33, 0.678304
1304.31, 0.676709
1304.29, 0.675109
1304.27, 0.673506
1304.25, 0.671899
1304.23, 0.670288
1304.21, 0.668674
1304.19, 0.667056
1304.17, 0.665434
1304.15, 0.663809
1304.13, 0.66218
1304.11, 0.660547
1304.08, 0.658911
1304.06, 0.657271
1304.04, 0.655628
1304.02, 0.653981
1304, 0.652331
1303.98, 0.650677
1303.96, 0.64902
1303.94, 0.647359
1303.92, 0.645695
1303.9, 0.644028
1303.88, 0.642357
1303.86, 0.640683
1303.84, 0.639006
1303.82, 0.637326
1303.8, 0.635642
1303.77, 0.633956
1303.75, 0.632266
1303.73, 0.630573
1303.71, 0.628877
1303.69, 0.627178
1303.67, 0.625476
1303.65, 0.623772
1303.63, 0.622064
1303.61, 0.620353
1303.59, 0.61864
1303.57, 0.616924
1303.55, 0.615205
1303.53, 0.613483
1303.51, 0.611758
1303.49, 0.610031
1303.47, 0.608301
1303.44, 0.606568
1303.42, 0.604833
1303.4, 0.603095
1303.38, 0.601354
1303.36, 0.59961
1303.34, 0.597864
1303.32, 0.596115
1303.3, 0.594364
1303.28, 0.592609
1303.26, 0.590853
1303.24, 0.589093
1303.22, 0.587331
1303.2, 0.585567
1303.18, 0.583799
1303.16, 0.582029
1303.14, 0.580257
1303.11, 0.578482
1303.09, 0.576705
1303.07, 0.574925
1303.05, 0.573142
1303.03, 0.571357
1303.01, 0.56957
1302.99, 0.56778
1302.97, 0.565988
1302.95, 0.564193
1302.93, 0.562396
1302.91, 0.560597
1302.89, 0.558796
1302.87, 0.556992
1302.85, 0.555187
1302.83, 0.553379
1302.81, 0.551569
1302.79, 0.549757
1302.76, 0.547943
1302.74, 0.546127
1302.72, 0.544309
1302.7, 0.54249
1302.68, 0.540668
1302.66, 0.538845
1302.64, 0.53702
1302.62, 0.535194
1302.6, 0.533365
1302.58, 0.531536
1302.56, 0.529704
1302.54, 0.527872
1302.52, 0.526037
1302.5, 0.524202
1302.48, 0.522365
1302.46, 0.520527
1302.44, 0.518687
1302.41, 0.516846
1302.39, 0.515004
1302.37, 0.513161
1302.35, 0.511317
1302.33, 0.509471
1302.31, 0.507625
1302.29, 0.505778
1302.27, 0.503929
1302.25, 0.50208
1302.23, 0.500229
1302.21, 0.498378
1302.19, 0.496526
1302.17, 0.494673
1302.15, 0.49282
1302.13, 0.490965
1302.11, 0.48911
1302.09, 0.487255
1302.06, 0.485398
1302.04, 0.483541
1302.02, 0.481684
1302, 0.479826
1301.98, 0.477967
1301.96, 0.476108
1301.94, 0.474249
1301.92, 0.472389
1301.9, 0.470529
1301.88, 0.468669
1301.86, 0.466808
1301.84, 0.464947
1301.82, 0.463086
1301.8, 0.461225
1301.78, 0.459364
1301.76, 0.457503
1301.74, 0.455641
1301.71, 0.45378
1301.69, 0.451919
1301.67, 0.450058
1301.65, 0.448197
1301.63, 0.446336
1301.61, 0.444476
1301.59, 0.442615
1301.57, 0.440756
1301.55, 0.438896
1301.53, 0.437037
1301.51, 0.435178
1301.49, 0.43332
1301.47, 0.431462
1301.45, 0.429605
1301.43, 0.427748
1301.41, 0.425892
1301.39, 0.424037
1301.37, 0.422182
1301.34, 0.420328
1301.32, 0.418475
1301.3, 0.416622
1301.28, 0.41477
1301.26, 0.412919
1301.24, 0.411069
1301.22, 0.40922
1301.2, 0.407372
1301.18, 0.405525
1301.16, 0.403679
1301.14, 0.401834
1301.12, 0.39999
1301.1, 0.398147
1301.08, 0.396305
1301.06, 0.394464
1301.04, 0.392625
1301.02, 0.390787
1301, 0.38895
1300.97, 0.387115
1300.95, 0.385281
1300.93, 0.383448
1300.91, 0.381617
1300.89, 0.379787
1300.87, 0.377959
1300.85, 0.376132
1300.83, 0.374307
1300.81, 0.372484
1300.79, 0.370663
1300.77, 0.368843
1300.75, 0.367025
1300.73, 0.365208
1300.71, 0.363394
1300.69, 0.361582
1300.67, 0.359771
1300.65, 0.357963
1300.63, 0.356156
1300.6, 0.354352
1300.58, 0.352549
1300.56, 0.350749
1300.54, 0.348951
1300.52, 0.347155
1300.5, 0.345361
1300.48, 0.34357
1300.46, 0.341781
1300.44, 0.339994
1300.42, 0.338209
1300.4, 0.336427
1300.38, 0.334648
1300.36, 0.332871
1300.34, 0.331096
1300.32, 0.329324
1300.3, 0.327555
1300.28, 0.325788
1300.26, 0.324024
1300.24, 0.322262
1300.21, 0.320504
1300.19, 0.318748
1300.17, 0.316995
1300.15, 0.315244
1300.13, 0.313497
1300.11, 0.311753
1300.09, 0.310012
1300.07, 0.308273
1300.05, 0.306538
1300.03, 0.304806
1300.01, 0.303077
1299.99, 0.301351
1299.97, 0.299629
1299.95, 0.29791
1299.93, 0.296194
1299.91, 0.294482
1299.89, 0.292773
1299.87, 0.291067
1299.85, 0.289365
1299.82, 0.287667
1299.8, 0.285972
1299.78, 0.284279
1299.76, 0.282582
1299.74, 0.280888
1299.72, 0.279199
1299.7, 0.277514
1299.68, 0.275832
1299.66, 0.274154
1299.64, 0.27248
1299.62, 0.270811
1299.6, 0.269145
1299.58, 0.267483
1299.56, 0.265825
1299.54, 0.264171
1299.52, 0.262522
1299.5, 0.260876
1299.48, 0.259234
1299.46, 0.257597
1299.44, 0.255964
1299.41, 0.254335
1299.39, 0.25271
1299.37, 0.25109
1299.35, 0.249473
1299.33, 0.247862
1299.31, 0.246254
1299.29, 0.244651
1299.27, 0.243052
1299.25, 0.241458
1299.23, 0.239869
1299.21, 0.238284
1299.19, 0.236703
1299.17, 0.235127
1299.15, 0.233556
1299.13, 0.23199
1299.11, 0.230429
1299.09, 0.228872
1299.07, 0.22732
1299.05, 0.225773
1299.03, 0.224232
1299.01, 0.222695
1298.98, 0.221163
1298.96, 0.219636
1298.94, 0.218115
1298.92, 0.216599
1298.9, 0.215087
1298.88, 0.213581
1298.86, 0.212081
1298.84, 0.210585
1298.82, 0.209095
1298.8, 0.207611
1298.78, 0.206131
1298.76, 0.204657
1298.74, 0.203188
1298.72, 0.201725
1298.7, 0.200267
1298.68, 0.198814
1298.66, 0.197367
1298.64, 0.195925
1298.62, 0.194489
1298.6, 0.193057
1298.58, 0.191632
1298.55, 0.190211
1298.53, 0.188796
1298.51, 0.187387
1298.49, 0.185983
1298.47, 0.184584
1298.45, 0.183191
1298.43, 0.181803
1298.41, 0.18042
1298.39, 0.179043
1298.37, 0.177671
1298.35, 0.176305
1298.33, 0.174944
1298.31, 0.173588
1298.29, 0.172238
1298.27, 0.170894
1298.25, 0.169555
1298.23, 0.168221
1298.21, 0.166893
1298.19, 0.165571
1298.17, 0.164254
1298.15, 0.162943
1298.12, 0.161637
1298.1, 0.160338
1298.08, 0.159043
1298.06, 0.157755
1298.04, 0.156472
1298.02, 0.155195
1298, 0.153924
1297.98, 0.152658
1297.96, 0.151399
1297.94, 0.150145
1297.92, 0.148897
1297.9, 0.147655
1297.88, 0.146418
1297.86, 0.145188
1297.84, 0.143964
1297.82, 0.142745
1297.8, 0.141532
1297.78, 0.140326
1297.76, 0.139125
1297.74, 0.13793
1297.72, 0.136741
1297.7, 0.135558
1297.67, 0.134381
1297.65, 0.13321
1297.63, 0.132045
1297.61, 0.130885
1297.59, 0.129732
1297.57, 0.128585
1297.55, 0.127443
1297.53, 0.126308
1297.51, 0.125178
1297.49, 0.124054
1297.47, 0.122937
1297.45, 0.121825
1297.43, 0.120719
1297.41, 0.119619
1297.39, 0.118525
1297.37, 0.117437
1297.35, 0.116354
1297.33, 0.115278
1297.31, 0.114208
1297.29, 0.113144
1297.27, 0.112085
1297.25, 0.111033
1297.23, 0.109987
1297.2, 0.108947
1297.18, 0.107912
1297.16, 0.106884
1297.14, 0.105862
1297.12, 0.104846
1297.1, 0.103835
1297.08, 0.102831
1297.06, 0.101833
1297.04, 0.100841
1297.02, 0.0998556
1297, 0.0988758
1296.98, 0.0979021
1296.96, 0.0969345
1296.94, 0.095973
1296.92, 0.0950176
1296.9, 0.0940682
1296.88, 0.093125
1296.86, 0.0921878
1296.84, 0.0912567
1296.82, 0.0903316
1296.8, 0.0894126
1296.78, 0.0884996
1296.76, 0.0875927
1296.74, 0.0866918
1296.71, 0.085797
1296.69, 0.0849081
1296.67, 0.0840252
1296.65, 0.0831483
1296.63, 0.0822773
1296.61, 0.0814124
1296.59, 0.0805533
1296.57, 0.0797002
1296.55, 0.0788529
1296.53, 0.0780116
1296.51, 0.0771762
1296.49, 0.0763466
1296.47, 0.0755228
1296.45, 0.074705
1296.43, 0.0738929
1296.41, 0.0730867
1296.39, 0.0722863
1296.37, 0.0714916
1296.35, 0.0707028
1296.33, 0.0699197
1296.31, 0.0691423
1296.29, 0.0683708
1296.27, 0.0676049
1296.25, 0.0668448
1296.23, 0.0660903
1296.2, 0.0653416
1296.18, 0.0645985
1296.16, 0.0638612
1296.14, 0.0631294
1296.12, 0.0624033
1296.1, 0.0616829
1296.08, 0.060968
1296.06, 0.0602588
1296.04, 0.0595551
1296.02, 0.058857
1296, 0.0581644
1295.98, 0.0574774
1295.96, 0.0567959
1295.94, 0.0561199
1295.92, 0.0554494
1295.9, 0.0547843
1295.88, 0.0541247
1295.86, 0.0534705
1295.84, 0.0528218
1295.82, 0.0521784
1295.8, 0.0515404
1295.78, 0.0509078
1295.76, 0.0502806
1295.74, 0.0496586
1295.72, 0.049042
1295.7, 0.0484307
1295.67, 0.0478246
1295.65, 0.0472238
1295.63, 0.0466283
1295.61, 0.046038
1295.59, 0.0454529
1295.57, 0.044873
1295.55, 0.0442983
1295.53, 0.0437287
1295.51, 0.0431643
1295.49, 0.0426051
1295.47, 0.0420509
1295.45, 0.0415018
1295.43, 0.0409579
1295.41, 0.0404189
1295.39, 0.039885
1295.37, 0.0393562
1295.35, 0.0388323
1295.33, 0.0383134
1295.31, 0.0377995
1295.29, 0.0372905
1295.27, 0.0367864
1295.25, 0.0362872
1295.23, 0.0357929
1295.21, 0.0353034
1295.19, 0.0348187
1295.17, 0.0343388
1295.14, 0.0338637
1295.12, 0.0333933
1295.1, 0.0329276
1295.08, 0.0324666
1295.06, 0.0320103
1295.04, 0.0315585
1295.02, 0.0311114
1295, 0.0306689
1294.98, 0.0302308
1294.96, 0.0297973
1294.94, 0.0293683
1294.92, 0.0289437
1294.9, 0.0285236
1294.88, 0.0281078
1294.86, 0.0276964
1294.84, 0.0272894
1294.82, 0.0268866
1294.8, 0.0264882
1294.78, 0.026094
1294.76, 0.025704
1294.74, 0.0253183
1294.72, 0.0249367
1294.7, 0.0245593
1294.68, 0.024186
1294.66, 0.0238168
1294.64, 0.0234517
1294.62, 0.0230906
1294.6, 0.0227336
1294.58, 0.0223806
1294.55, 0.0220316
1294.53, 0.0216866
1294.51, 0.0213454
1294.49, 0.0210082
1294.47, 0.0206749
1294.45, 0.0203455
1294.43, 0.0200199
1294.41, 0.0196981
1294.39, 0.0193793
1294.37, 0.0190644
1294.35, 0.0187532
1294.33, 0.0184458
1294.31, 0.018142
1294.29, 0.017842
1294.27, 0.0175456
1294.25, 0.0172529
1294.23, 0.0169637
1294.21, 0.0166782
1294.19, 0.0163962
1294.17, 0.0161177
1294.15, 0.0158428
1294.13, 0.0155713
1294.11, 0.0153033
1294.09, 0.0150387
1294.07, 0.0147774
1294.05, 0.0145196
1294.03, 0.0142651
1294.01, 0.0140139
1293.99, 0.0137659
1293.97, 0.0135212
1293.94, 0.0132798
1293.92, 0.0130415
1293.9, 0.0128064
1293.88, 0.0125744
1293.86, 0.0123456
1293.84, 0.0121198
1293.82, 0.0118971
1293.8, 0.0116774
1293.78, 0.0114607
1293.76, 0.011247
1293.74, 0.0110362
1293.72, 0.0108284
1293.7, 0.0106234
1293.68, 0.0104213
1293.66, 0.0102221
1293.64, 0.0100256
1293.62, 0.00983201
1293.6, 0.00964114
1293.58, 0.00945301
1293.56, 0.0092676
1293.54, 0.00908488
1293.52, 0.00890483
1293.5, 0.00872742
1293.48, 0.00855263
1293.46, 0.00838044
1293.44, 0.00821083
1293.42, 0.00804376
1293.4, 0.00787922
1293.38, 0.00771719
1293.36, 0.00755763
1293.34, 0.00740053
1293.31, 0.00724587
1293.29, 0.00709361
1293.27, 0.00694375
1293.25, 0.00679625
1293.23, 0.00665109
1293.21, 0.00650826
1293.19, 0.00636772
1293.17, 0.00622946
1293.15, 0.00609345
1293.13, 0.00595967
1293.11, 0.0058281
1293.09, 0.00569871
1293.07, 0.00557149
1293.05, 0.00544641
1293.03, 0.00532345
1293.01, 0.00520259
1292.99, 0.0050838
1292.97, 0.00496706
1292.95, 0.00485235
1292.93, 0.00473965
1292.91, 0.00462894
1292.89, 0.00452019
1292.87, 0.00441338
1292.85, 0.0043085
1292.83, 0.00420551
1292.81, 0.0041044
1292.79, 0.00400515
1292.77, 0.00390773
1292.75, 0.00381212
1292.73, 0.0037183
1292.71, 0.00362625
1292.69, 0.00353595
1292.67, 0.00344738
1292.65, 0.00336051
1292.62, 0.00327533
1292.6, 0.00319181
1292.58, 0.00310993
1292.56, 0.00302968
1292.54, 0.00295103
1292.52, 0.00287396
1292.5, 0.00279845
1292.48, 0.00272449
1292.46, 0.00265205
1292.44, 0.00258111
1292.42, 0.00251165
1292.4, 0.00244366
1292.38, 0.00237711
1292.36, 0.002312
1292.34, 0.00224829
1292.32, 0.00218597
1292.3, 0.00212502
1292.28, 0.00206543
1292.26, 0.00200718
1292.24, 0.00195025
1292.22, 0.00189462
1292.2, 0.00184028
1292.18, 0.00178721
1292.16, 0.0017354
1292.14, 0.00168482
1292.12, 0.00163547
1292.1, 0.00158732
1292.08, 0.00154036
1292.06, 0.00149459
1292.04, 0.00144997
1292.02, 0.0014065
1292, 0.00136416
1291.98, 0.00132294
1291.96, 0.00128283
1291.94, 0.0012438
1291.92, 0.00120585
1291.9, 0.00116896
1291.87, 0.00113312
1291.85, 0.00109831
1291.83, 0.00106452
1291.81, 0.00103174
1291.79, 0.000999947
1291.77, 0.00096914
1291.75, 0.0009393
1291.73, 0.000910415
1291.71, 0.000882472
1291.69, 0.000855459
1291.67, 0.000829363
1291.65, 0.000804172
1291.63, 0.000779873
1291.61, 0.000756457
1291.59, 0.000733909
1291.57, 0.00071222
1291.55, 0.000691377
1291.53, 0.000671371
1291.51, 0.000652189
1291.49, 0.000633822
1291.47, 0.000616259
1291.45, 0.000599489
1291.43, 0.000583505
1291.41, 0.000568294
1291.39, 0.000553849
1291.37, 0.000540161
1291.35, 0.00052722
1291.33, 0.000515017
1291.31, 0.000503546
1291.29, 0.000492797
1291.27, 0.000482762
1291.25, 0.000473435
1291.23, 0.000464808
1291.21, 0.000456874
1291.19, 0.000449626
1291.17, 0.000443057
1291.15, 0.000437162
1291.13, 0.000431933
1291.11, 0.000427365
1291.09, 0.000423453
1291.06, 0.00042019
1291.04, 0.000417571
1291.02, 0.000415591
1291, 0.000414245
1290.98, 0.000413528
1290.96, 0.000413435
1290.94, 0.000413962
1290.92, 0.000415105
1290.9, 0.000416858
1290.88, 0.000419219
1290.86, 0.000422183
1290.84, 0.000425747
1290.82, 0.000429907
1290.8, 0.000434659
1290.78, 0.000440001
1290.76, 0.000445929
1290.74, 0.00045244
1290.72, 0.000459533
1290.7, 0.000467203
1290.68, 0.00047545
1290.66, 0.00048427
1290.64, 0.000493663
1290.62, 0.000503625
1290.6, 0.000514156
1290.58, 0.000525253
1290.56, 0.000536917
1290.54, 0.000549145
1290.52, 0.000561937
1290.5, 0.000575292
1290.48, 0.000589209
1290.46, 0.000603689
1290.44, 0.00061873
1290.42, 0.000634333
1290.4, 0.000650498
1290.38, 0.000667224
1290.36, 0.000684512
1290.34, 0.000702363
1290.32, 0.000720777
1290.3, 0.000739754
1290.28, 0.000759295
1290.26, 0.000779401
1290.24, 0.000800072
1290.22, 0.000821309
1290.2, 0.000843114
1290.18, 0.000865487
1290.15, 0.000888429
1290.13, 0.000911941
1290.11, 0.000936025
1290.09, 0.000960681
1290.07, 0.000985911
1290.05, 0.00101172
1290.03, 0.0010381
1290.01, 0.00106506
1289.99, 0.0010926
1289.97, 0.00112072
1289.95, 0.00114942
1289.93, 0.00117871
1289.91, 0.00120859
1289.89, 0.00123905
1289.87, 0.00127011
1289.85, 0.00130176
1289.83, 0.001334
1289.81, 0.00136685
1289.79, 0.0014003
1289.77, 0.00143435
1289.75, 0.00146901
1289.73, 0.00150429
1289.71, 0.00154018
1289.69, 0.00157669
1289.67, 0.00161382
1289.65, 0.00165159
1289.63, 0.00168998
1289.61, 0.00172901
1289.59, 0.00176869
1289.57, 0.00180901
1289.55, 0.00184999
1289.53, 0.00189162
1289.51, 0.00193392
1289.49, 0.00197689
1289.47, 0.00202052
1289.45, 0.00206484
1289.43, 0.00210985
1289.41, 0.00215554
1289.39, 0.00220193
1289.37, 0.00224902
1289.35, 0.00229682
1289.33, 0.00234534
1289.31, 0.00239457
1289.29, 0.00244452
1289.27, 0.00249521
1289.25, 0.00254663
1289.23, 0.00259879
1289.21, 0.00265169
1289.19, 0.00270535
1289.17, 0.00275977
1289.15, 0.00281494
1289.13, 0.00287088
1289.11, 0.0029276
1289.08, 0.00298509
1289.06, 0.00304313
1289.04, 0.00310194
1289.02, 0.00316154
1289, 0.00322192
1288.98, 0.00328311
1288.96, 0.0033451
1288.94, 0.0034079
1288.92, 0.00347151
1288.9, 0.00353594
1288.88, 0.0036012
1288.86, 0.0036673
1288.84, 0.00373424
